Freq, Harmonic, V1, VAngle1, I1, IAngle1
60, 1.00000, 14774.2, -2.35166, 11.5635, -26.5487
60, 1.00833, 13033.3, -1.67734, 21.8042, -28.0801
61, 1.01667, 0.948712, 47.475, 0.000743145, 23.3159
62, 1.02500, 0.954407, 47.0963, 0.000746106, 22.9631
62, 1.03333, 0.960139, 46.7192, 0.000749084, 22.6111
63, 1.04167, 0.965911, 46.3437, 0.000752077, 22.2601
63, 1.05000, 0.971721, 45.9699, 0.000755087, 21.9101
63, 1.05833, 0.97757, 45.5976, 0.000758111, 21.5611
64, 1.06667, 0.983458, 45.2268, 0.000761151, 21.213
65, 1.07500, 0.989384, 44.8576, 0.000764207, 20.8659
65, 1.08333, 0.995348, 44.49, 0.000767277, 20.5199
66, 1.09167, 1.00135, 44.1237, 0.000770362, 20.1747
66, 1.10000, 1.00739, 43.759, 0.000773462, 19.8307
66, 1.10833, 1.01348, 43.3958, 0.000776577, 19.4876
67, 1.11667, 1.0196, 43.0339, 0.000779706, 19.1455
68, 1.12500, 1.02576, 42.6734, 0.000782849, 18.8044
68, 1.13333, 1.03196, 42.3144, 0.000786007, 18.4644
69, 1.14167, 1.03819, 41.9566, 0.000789179, 18.1253
69, 1.15000, 1.04447, 41.6003, 0.000792365, 17.7873
69, 1.15833, 1.05079, 41.2452, 0.000795565, 17.4502
70, 1.16667, 1.05715, 40.8914, 0.00079878, 17.1142
71, 1.17500, 1.06354, 40.539, 0.000802008, 16.7792
71, 1.18333, 1.06998, 40.1877, 0.000805249, 16.4452
72, 1.19167, 1.07646, 39.8377, 0.000808505, 16.1122
72, 1.20000, 1.08297, 39.4889, 0.000811774, 15.7802
72, 1.20833, 1.08953, 39.1413, 0.000815057, 15.4493
73, 1.21667, 1.09612, 38.7948, 0.000818353, 15.1192
74, 1.22500, 1.10276, 38.4495, 0.000821663, 14.7902
74, 1.23333, 1.10944, 38.1053, 0.000824986, 14.4622
75, 1.24167, 1.11616, 37.7622, 0.000828323, 14.1352
75, 1.25000, 1.12292, 37.4202, 0.000831673, 13.8091
75, 1.25833, 1.12972, 37.0792, 0.000835037, 13.484
76, 1.26667, 1.13656, 36.7393, 0.000838414, 13.1599
77, 1.27500, 1.14344, 36.4004, 0.000841805, 12.8367
77, 1.28333, 1.15037, 36.0625, 0.000845208, 12.5145
78, 1.29167, 1.15733, 35.7255, 0.000848626, 12.1932
78, 1.30000, 1.16434, 35.3895, 0.000852056, 11.8728
78, 1.30833, 1.17139, 35.0545, 0.0008555, 11.5534
79, 1.31667, 1.17848, 34.7203, 0.000858957, 11.2348
80, 1.32500, 1.18562, 34.3871, 0.000862428, 10.9172
80, 1.33333, 1.19279, 34.0547, 0.000865912, 10.6005
81, 1.34167, 1.20001, 33.7231, 0.000869409, 10.2847
81, 1.35000, 1.20727, 33.3924, 0.00087292, 9.96974
81, 1.35833, 1.21458, 33.0625, 0.000876444, 9.65568
82, 1.36667, 1.22193, 32.7334, 0.000879982, 9.34244
83, 1.37500, 1.22932, 32.4051, 0.000883533, 9.03009
83, 1.38333, 1.23675, 32.0775, 0.000887097, 8.71858
84, 1.39167, 1.24423, 31.7506, 0.000890676, 8.40787
84, 1.40000, 1.25175, 31.4245, 0.000894267, 8.09801
84, 1.40833, 1.25932, 31.0991, 0.000897872, 7.78896
85, 1.41667, 1.26693, 30.7743, 0.000901491, 7.48067
86, 1.42500, 1.27459, 30.4502, 0.000905123, 7.17321
86, 1.43333, 1.28229, 30.1267, 0.000908769, 6.86652
87, 1.44167, 1.29003, 29.8038, 0.00091243, 6.56056
87, 1.45000, 1.29782, 29.4815, 0.000916103, 6.25539
87, 1.45833, 1.30566, 29.1598, 0.00091979, 5.95096
88, 1.46667, 1.31354, 28.8387, 0.000923492, 5.64723
89, 1.47500, 1.32146, 28.5181, 0.000927207, 5.34425
89, 1.48333, 1.32944, 28.198, 0.000930936, 5.04197
90, 1.49167, 1.33745, 27.8784, 0.000934679, 4.74035
90, 1.50000, 1.34552, 27.5593, 0.000938436, 4.43945
90, 1.50833, 1.35363, 27.2407, 0.000942207, 4.13921
91, 1.51667, 1.36179, 26.9225, 0.000945992, 3.8396
92, 1.52500, 1.36999, 26.6047, 0.000949792, 3.54066
92, 1.53333, 1.37824, 26.2874, 0.000953605, 3.24235
93, 1.54167, 1.38654, 25.9704, 0.000957433, 2.94463
93, 1.55000, 1.39489, 25.6538, 0.000961275, 2.64755
93, 1.55833, 1.40328, 25.3376, 0.000965131, 2.35105
94, 1.56667, 1.41172, 25.0216, 0.000969003, 2.0551
94, 1.57500, 1.42021, 24.7061, 0.000972888, 1.75975
95, 1.58333, 1.42875, 24.3908, 0.000976787, 1.46495
96, 1.59167, 1.43733, 24.0758, 0.000980702, 1.17066
96, 1.60000, 1.44597, 23.761, 0.000984631, 0.876921
96, 1.60833, 1.45465, 23.4466, 0.000988574, 0.583696
97, 1.61667, 1.46338, 23.1323, 0.000992532, 0.290933
98, 1.62500, 1.47217, 22.8183, 0.000996505, -0.00131119
98, 1.63333, 1.481, 22.5044, 0.00100049, -0.293085
99, 1.64167, 1.48988, 22.1907, 0.0010045, -0.584438
99, 1.65000, 1.49881, 21.8772, 0.00100851, -0.875314
99, 1.65833, 1.50778, 21.5639, 0.00101254, -1.16576
100, 1.66667, 1.51681, 21.2506, 0.00101659, -1.45583
101, 1.67500, 1.52589, 20.9375, 0.00102065, -1.74546
101, 1.68333, 1.53502, 20.6244, 0.00102473, -2.03471
102, 1.69167, 1.5442, 20.3115, 0.00102882, -2.32362
102, 1.70000, 1.55344, 19.9986, 0.00103293, -2.61214
102, 1.70833, 1.56272, 19.6857, 0.00103705, -2.90031
103, 1.71667, 1.57205, 19.3728, 0.00104119, -3.18819
104, 1.72500, 1.58143, 19.06, 0.00104534, -3.47571
104, 1.73333, 1.59087, 18.7472, 0.0010495, -3.76294
105, 1.74167, 1.60035, 18.4343, 0.00105369, -4.04992
105, 1.75000, 1.60989, 18.1214, 0.00105788, -4.33658
105, 1.75833, 1.61948, 17.8084, 0.0010621, -4.62299
106, 1.76667, 1.62912, 17.4954, 0.00106632, -4.90919
107, 1.77500, 1.63881, 17.1822, 0.00107056, -5.19513
107, 1.78333, 1.64856, 16.869, 0.00107482, -5.48085
108, 1.79167, 1.65835, 16.5556, 0.00107909, -5.76641
108, 1.80000, 1.6682, 16.2421, 0.00108338, -6.05174
108, 1.80833, 1.6781, 15.9285, 0.00108768, -6.33691
109, 1.81667, 1.68805, 15.6146, 0.001092, -6.62195
109, 1.82500, 1.69806, 15.3006, 0.00109633, -6.90681
110, 1.83333, 1.70811, 14.9864, 0.00110068, -7.19154
111, 1.84167, 1.71822, 14.672, 0.00110504, -7.4762
111, 1.85000, 1.72838, 14.3573, 0.00110942, -7.76072
111, 1.85833, 1.73859, 14.0424, 0.00111381, -8.04515
112, 1.86667, 1.74885, 13.7272, 0.00111821, -8.32955
113, 1.87500, 1.75917, 13.4118, 0.00112263, -8.61385
113, 1.88333, 1.76954, 13.096, 0.00112707, -8.89811
114, 1.89167, 1.77996, 12.7799, 0.00113152, -9.18238
114, 1.90000, 1.79043, 12.4636, 0.00113598, -9.46659
114, 1.90833, 1.80095, 12.1469, 0.00114046, -9.7508
115, 1.91667, 1.81153, 11.8298, 0.00114495, -10.0351
116, 1.92500, 1.82216, 11.5123, 0.00114945, -10.3193
116, 1.93333, 1.83283, 11.1945, 0.00115397, -10.6036
117, 1.94167, 1.84356, 10.8763, 0.0011585, -10.888
117, 1.95000, 1.85434, 10.5577, 0.00116305, -11.1724
117, 1.95833, 1.86517, 10.2387, 0.00116761, -11.4569
118, 1.96667, 1.87606, 9.91914, 0.00117218, -11.7415
119, 1.97500, 1.88699, 9.59922, 0.00117677, -12.0262
119, 1.98333, 1.89797, 9.27884, 0.00118137, -12.311
120, 1.99167, 1.909, 8.95794, 0.00118598, -12.596
120, 2.00000, 1.92008, 8.63659, 0.0011906, -12.8811
120, 2.00833, 1.93122, 8.31474, 0.00119523, -13.1663
121, 2.01667, 1.9424, 7.99233, 0.00119988, -13.4518
122, 2.02500, 1.95362, 7.66944, 0.00120454, -13.7374
122, 2.03333, 1.9649, 7.34601, 0.00120921, -14.0232
123, 2.04167, 1.97623, 7.02199, 0.00121389, -14.3092
123, 2.05000, 1.9876, 6.69745, 0.00121858, -14.5954
123, 2.05833, 1.99902, 6.37234, 0.00122329, -14.8819
124, 2.06667, 2.01048, 6.04661, 0.001228, -15.1686
125, 2.07500, 2.02199, 5.72032, 0.00123272, -15.4555
125, 2.08333, 2.03355, 5.39343, 0.00123745, -15.7427
126, 2.09167, 2.04515, 5.06588, 0.0012422, -16.0302
126, 2.10000, 2.05679, 4.73775, 0.00124695, -16.3179
126, 2.10833, 2.06848, 4.409, 0.0012517, -16.606
127, 2.11667, 2.08021, 4.07956, 0.00125647, -16.8943
128, 2.12500, 2.09199, 3.74951, 0.00126125, -17.183
128, 2.13333, 2.1038, 3.4188, 0.00126603, -17.4719
129, 2.14167, 2.11566, 3.08739, 0.00127081, -17.7612
129, 2.15000, 2.12755, 2.75535, 0.00127561, -18.0508
129, 2.15833, 2.13948, 2.42263, 0.00128041, -18.3408
130, 2.16667, 2.15146, 2.08919, 0.00128521, -18.6311
131, 2.17500, 2.16346, 1.75511, 0.00129002, -18.9217
131, 2.18333, 2.17551, 1.42032, 0.00129483, -19.2127
132, 2.19167, 2.18759, 1.0848, 0.00129965, -19.5041
132, 2.20000, 2.1997, 0.748624, 0.00130447, -19.7958
132, 2.20833, 2.21184, 0.41174, 0.00130929, -20.0879
133, 2.21667, 2.22402, 0.0741087, 0.00131412, -20.3803
134, 2.22500, 2.23623, -0.26419, 0.00131894, -20.6732
134, 2.23333, 2.24847, -0.603197, 0.00132377, -20.9663
135, 2.24167, 2.26073, -0.942954, 0.00132859, -21.2599
135, 2.25000, 2.27303, -1.28338, 0.00133342, -21.5539
135, 2.25833, 2.28534, -1.62451, 0.00133824, -21.8482
136, 2.26667, 2.29769, -1.96639, 0.00134306, -22.1429
137, 2.27500, 2.31005, -2.30892, 0.00134787, -22.438
137, 2.28333, 2.32244, -2.65216, 0.00135269, -22.7334
138, 2.29167, 2.33484, -2.99612, 0.0013575, -23.0292
138, 2.30000, 2.34727, -3.34074, 0.0013623, -23.3254
138, 2.30833, 2.3597, -3.68603, 0.00136709, -23.6219
139, 2.31667, 2.37216, -4.03203, 0.00137188, -23.9188
140, 2.32500, 2.38463, -4.37866, 0.00137666, -24.216
140, 2.33333, 2.39711, -4.72593, 0.00138143, -24.5135
141, 2.34167, 2.4096, -5.07389, 0.00138619, -24.8113
141, 2.35000, 2.42209, -5.42243, 0.00139094, -25.1095
141, 2.35833, 2.43459, -5.77159, 0.00139568, -25.4079
142, 2.36667, 2.4471, -6.12139, 0.00140041, -25.7066
143, 2.37500, 2.45961, -6.47172, 0.00140512, -26.0056
143, 2.38333, 2.47212, -6.82263, 0.00140982, -26.3048
144, 2.39167, 2.48462, -7.17411, 0.0014145, -26.6042
144, 2.40000, 2.49713, -7.52608, 0.00141916, -26.9039
144, 2.40833, 2.50962, -7.87856, 0.00142381, -27.2037
145, 2.41667, 2.52211, -8.23155, 0.00142844, -27.5037
146, 2.42500, 2.53459, -8.58495, 0.00143304, -27.8039
146, 2.43333, 2.54706, -8.93878, 0.00143763, -28.1041
147, 2.44167, 2.55951, -9.29305, 0.0014422, -28.4045
147, 2.45000, 2.57194, -9.64764, 0.00144674, -28.7049
