Freq, Harmonic, V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
60, 1.00000, 15042.2, -3.28555, 14920.3, -124.2, 14975, 116.24, 20.6384, 1.99064, 22.7689, -115.824, 23.7327, 129.592
60, 1.00833, 12201.7, -1.11937, 12759.1, -124.234, 12863.2, 117.007, 40.3384, -24.7283, 43.8801, -141.144, 43.6081, 105.963
61, 1.01667, 1.27182, 47.0123, 39.288, -28.0732, 40.597, 152.29, 0.00636675, -42.1701, 0.0613596, -20.0184, 0.0590276, 163.335
62, 1.02500, 1.27953, 46.6546, 39.4237, -27.9185, 40.7386, 152.45, 0.00637516, -41.9548, 0.0614961, -19.3747, 0.0591922, 164.015
62, 1.03333, 1.2873, 46.2985, 39.5603, -27.7649, 40.8813, 152.608, 0.00638358, -41.7402, 0.0616383, -18.7321, 0.059363, 164.693
63, 1.04167, 1.2951, 45.944, 39.6979, -27.6124, 41.0249, 152.765, 0.00639199, -41.5259, 0.0617863, -18.0905, 0.0595402, 165.369
63, 1.05000, 1.30296, 45.5911, 39.8364, -27.4611, 41.1695, 152.921, 0.0064004, -41.3122, 0.0619401, -17.4501, 0.0597238, 166.043
63, 1.05833, 1.31085, 45.2399, 39.9758, -27.3109, 41.3151, 153.077, 0.00640882, -41.0988, 0.0620999, -16.811, 0.0599138, 166.716
64, 1.06667, 1.3188, 44.8901, 40.1162, -27.1618, 41.4617, 153.23, 0.00641723, -40.8857, 0.0622656, -16.173, 0.0601103, 167.387
65, 1.07500, 1.32678, 44.542, 40.2575, -27.0139, 41.6093, 153.383, 0.00642563, -40.6729, 0.0624373, -15.5364, 0.0603133, 168.056
65, 1.08333, 1.33482, 44.1953, 40.3997, -26.8671, 41.7578, 153.535, 0.00643405, -40.4603, 0.0626151, -14.9012, 0.0605229, 168.723
66, 1.09167, 1.34289, 43.8501, 40.5429, -26.7214, 41.9074, 153.685, 0.00644246, -40.2479, 0.062799, -14.2672, 0.0607391, 169.388
66, 1.10000, 1.35102, 43.5063, 40.6869, -26.5769, 42.0579, 153.835, 0.00645088, -40.0356, 0.062989, -13.6348, 0.060962, 170.051
66, 1.10833, 1.35919, 43.1641, 40.8319, -26.4335, 42.2093, 153.983, 0.0064593, -39.8234, 0.0631852, -13.004, 0.0611915, 170.711
67, 1.11667, 1.3674, 42.8231, 40.9778, -26.2912, 42.3618, 154.13, 0.00646772, -39.6112, 0.0633876, -12.3746, 0.0614279, 171.37
68, 1.12500, 1.37566, 42.4837, 41.1247, -26.1501, 42.5152, 154.276, 0.00647616, -39.399, 0.0635963, -11.7469, 0.061671, 172.026
68, 1.13333, 1.38396, 42.1455, 41.2724, -26.0101, 42.6696, 154.421, 0.0064846, -39.1868, 0.0638114, -11.1209, 0.061921, 172.68
69, 1.14167, 1.39231, 41.8087, 41.4211, -25.8712, 42.825, 154.564, 0.00649306, -38.9744, 0.0640328, -10.4965, 0.0621779, 173.332
69, 1.15000, 1.4007, 41.4732, 41.5707, -25.7335, 42.9814, 154.707, 0.00650153, -38.7619, 0.0642607, -9.87403, 0.0624417, 173.981
69, 1.15833, 1.40914, 41.139, 41.7212, -25.5969, 43.1387, 154.848, 0.00651001, -38.5491, 0.064495, -9.2534, 0.0627125, 174.627
70, 1.16667, 1.41763, 40.806, 41.8727, -25.4615, 43.2971, 154.988, 0.00651851, -38.3362, 0.0647359, -8.6346, 0.0629904, 175.271
71, 1.17500, 1.42616, 40.4743, 42.0251, -25.3271, 43.4563, 155.127, 0.00652703, -38.1229, 0.0649834, -8.01785, 0.0632752, 175.912
71, 1.18333, 1.43473, 40.1439, 42.1783, -25.194, 43.6166, 155.265, 0.00653557, -37.9094, 0.0652374, -7.40313, 0.0635672, 176.551
72, 1.19167, 1.44335, 39.8145, 42.3326, -25.0619, 43.7779, 155.402, 0.00654413, -37.6954, 0.0654982, -6.79043, 0.0638664, 177.187
72, 1.20000, 1.45202, 39.4864, 42.4877, -24.931, 43.9401, 155.538, 0.00655272, -37.4811, 0.0657656, -6.17996, 0.0641727, 177.819
72, 1.20833, 1.46073, 39.1594, 42.6437, -24.8012, 44.1032, 155.672, 0.00656134, -37.2663, 0.0660398, -5.5717, 0.0644862, 178.449
73, 1.21667, 1.46949, 38.8335, 42.8007, -24.6726, 44.2674, 155.806, 0.00657, -37.0511, 0.0663208, -4.96564, 0.0648071, 179.076
74, 1.22500, 1.47829, 38.5088, 42.9586, -24.5451, 44.4326, 155.938, 0.00657868, -36.8353, 0.0666086, -4.36198, 0.0651352, 179.7
74, 1.23333, 1.48714, 38.1851, 43.1174, -24.4187, 44.5987, 156.069, 0.00658741, -36.619, 0.0669033, -3.76072, 0.0654706, -179.679
75, 1.24167, 1.49604, 37.8624, 43.2771, -24.2934, 44.7658, 156.199, 0.00659618, -36.4021, 0.0672049, -3.16184, 0.0658135, -179.061
75, 1.25000, 1.50498, 37.5408, 43.4377, -24.1692, 44.9338, 156.328, 0.00660499, -36.1845, 0.0675135, -2.56554, 0.0661637, -178.447
75, 1.25833, 1.51396, 37.2202, 43.5993, -24.0462, 45.1029, 156.456, 0.00661385, -35.9664, 0.0678291, -1.97181, 0.0665214, -177.836
76, 1.26667, 1.523, 36.9006, 43.7618, -23.9243, 45.2729, 156.582, 0.00662276, -35.7475, 0.0681517, -1.38063, 0.0668866, -177.228
77, 1.27500, 1.53208, 36.5819, 43.9252, -23.8035, 45.4439, 156.708, 0.00663172, -35.5279, 0.0684814, -0.792216, 0.0672593, -176.624
77, 1.28333, 1.5412, 36.2642, 44.0895, -23.6838, 45.6159, 156.832, 0.00664074, -35.3075, 0.0688183, -0.206539, 0.0676396, -176.023
78, 1.29167, 1.55038, 35.9474, 44.2547, -23.5653, 45.7888, 156.956, 0.00664983, -35.0863, 0.0691623, 0.376411, 0.0680275, -175.425
78, 1.30000, 1.55959, 35.6315, 44.4209, -23.4478, 45.9628, 157.078, 0.00665898, -34.8644, 0.0695135, 0.956439, 0.0684229, -174.832
78, 1.30833, 1.56886, 35.3164, 44.588, -23.3315, 46.1377, 157.199, 0.0066682, -34.6416, 0.0698719, 1.53356, 0.068826, -174.241
79, 1.31667, 1.57817, 35.0022, 44.756, -23.2162, 46.3136, 157.319, 0.0066775, -34.4179, 0.0702377, 2.1078, 0.0692368, -173.655
80, 1.32500, 1.58753, 34.6888, 44.9249, -23.1021, 46.4905, 157.438, 0.00668688, -34.1933, 0.0706107, 2.67895, 0.0696553, -173.072
80, 1.33333, 1.59694, 34.3763, 45.0947, -22.9891, 46.6683, 157.556, 0.00669634, -33.9678, 0.0709911, 3.24704, 0.0700816, -172.493
81, 1.34167, 1.60639, 34.0645, 45.2655, -22.8771, 46.8472, 157.672, 0.00670588, -33.7413, 0.0713789, 3.81209, 0.0705156, -171.917
81, 1.35000, 1.61589, 33.7535, 45.4372, -22.7663, 47.027, 157.788, 0.00671552, -33.5138, 0.071774, 4.37392, 0.0709574, -171.346
81, 1.35833, 1.62544, 33.4432, 45.6098, -22.6566, 47.2079, 157.903, 0.00672526, -33.2854, 0.0721767, 4.93254, 0.071407, -170.778
82, 1.36667, 1.63504, 33.1337, 45.7834, -22.5479, 47.3897, 158.016, 0.00673509, -33.0559, 0.0725868, 5.48797, 0.0718645, -170.214
83, 1.37500, 1.64468, 32.8248, 45.9578, -22.4404, 47.5725, 158.128, 0.00674504, -32.8253, 0.0730044, 6.04004, 0.0723298, -169.654
83, 1.38333, 1.65437, 32.5167, 46.1332, -22.3339, 47.7563, 158.24, 0.00675509, -32.5937, 0.0734295, 6.58878, 0.0728031, -169.098
84, 1.39167, 1.66411, 32.2092, 46.3096, -22.2285, 47.9411, 158.35, 0.00676527, -32.361, 0.0738623, 7.13419, 0.0732843, -168.546
84, 1.40000, 1.6739, 31.9023, 46.4868, -22.1242, 48.1269, 158.459, 0.00677556, -32.1272, 0.0743026, 7.67612, 0.0737734, -167.998
84, 1.40833, 1.68374, 31.5961, 46.665, -22.021, 48.3136, 158.567, 0.00678599, -31.8922, 0.0747506, 8.21459, 0.0742705, -167.454
85, 1.41667, 1.69362, 31.2904, 46.8441, -21.9188, 48.5014, 158.674, 0.00679655, -31.6561, 0.0752062, 8.74963, 0.0747756, -166.915
86, 1.42500, 1.70355, 30.9853, 47.0242, -21.8177, 48.6902, 158.78, 0.00680724, -31.4189, 0.0756696, 9.28107, 0.0752887, -166.379
86, 1.43333, 1.71353, 30.6808, 47.2052, -21.7177, 48.88, 158.885, 0.00681808, -31.1804, 0.0761406, 9.80894, 0.0758099, -165.847
87, 1.44167, 1.72357, 30.3768, 47.3871, -21.6188, 49.0708, 158.989, 0.00682908, -30.9407, 0.0766194, 10.3333, 0.0763392, -165.32
87, 1.45000, 1.73364, 30.0734, 47.5699, -21.5209, 49.2626, 159.092, 0.00684023, -30.6999, 0.0771059, 10.8539, 0.0768765, -164.797
87, 1.45833, 1.74377, 29.7704, 47.7537, -21.4241, 49.4554, 159.194, 0.00685154, -30.4578, 0.0776003, 11.3709, 0.0774219, -164.278
88, 1.46667, 1.75395, 29.4679, 47.9385, -21.3283, 49.6492, 159.295, 0.00686302, -30.2145, 0.0781025, 11.8842, 0.0779755, -163.763
89, 1.47500, 1.76417, 29.1659, 48.1242, -21.2336, 49.844, 159.394, 0.00687468, -29.97, 0.0786125, 12.3938, 0.0785372, -163.252
89, 1.48333, 1.77445, 28.8644, 48.3108, -21.1399, 50.0398, 159.493, 0.00688652, -29.7242, 0.0791304, 12.8996, 0.0791071, -162.746
90, 1.49167, 1.78478, 28.5632, 48.4984, -21.0473, 50.2367, 159.591, 0.00689855, -29.4771, 0.0796562, 13.4017, 0.0796852, -162.243
90, 1.50000, 1.79515, 28.2624, 48.6869, -20.9557, 50.4346, 159.687, 0.00691078, -29.2288, 0.0801899, 13.9, 0.0802715, -161.745
90, 1.50833, 1.80557, 27.9621, 48.8763, -20.8652, 50.6335, 159.783, 0.0069232, -28.9792, 0.0807315, 14.3945, 0.080866, -161.252
91, 1.51667, 1.81605, 27.662, 49.0667, -20.7757, 50.8334, 159.877, 0.00693584, -28.7283, 0.0812812, 14.8851, 0.0814689, -160.762
92, 1.52500, 1.82657, 27.3624, 49.2581, -20.6873, 51.0343, 159.971, 0.0069487, -28.4762, 0.0818388, 15.3719, 0.0820799, -160.277
92, 1.53333, 1.83715, 27.063, 49.4504, -20.5999, 51.2363, 160.064, 0.00696178, -28.2228, 0.0824044, 15.8548, 0.0826993, -159.796
93, 1.54167, 1.84777, 26.764, 49.6437, -20.5135, 51.4393, 160.155, 0.00697509, -27.968, 0.0829781, 16.3339, 0.083327, -159.32
93, 1.55000, 1.85845, 26.4652, 49.8379, -20.4281, 51.6434, 160.246, 0.00698864, -27.7121, 0.0835598, 16.8091, 0.083963, -158.847
93, 1.55833, 1.86917, 26.1668, 50.0331, -20.3438, 51.8484, 160.335, 0.00700244, -27.4548, 0.0841495, 17.2803, 0.0846074, -158.379
94, 1.56667, 1.87995, 25.8685, 50.2292, -20.2605, 52.0546, 160.424, 0.00701649, -27.1963, 0.0847475, 17.7477, 0.0852602, -157.915
94, 1.57500, 1.89077, 25.5705, 50.4263, -20.1782, 52.2617, 160.511, 0.00703081, -26.9365, 0.0853535, 18.2111, 0.0859213, -157.456
95, 1.58333, 1.90165, 25.2728, 50.6244, -20.0969, 52.47, 160.598, 0.00704539, -26.6755, 0.0859676, 18.6705, 0.0865908, -157.001
96, 1.59167, 1.91258, 24.9752, 50.8235, -20.0167, 52.6792, 160.683, 0.00706026, -26.4132, 0.0865899, 19.1261, 0.0872689, -156.549
96, 1.60000, 1.92356, 24.6778, 51.0235, -19.9374, 52.8896, 160.768, 0.00707541, -26.1497, 0.0872204, 19.5777, 0.0879553, -156.103
96, 1.60833, 1.93459, 24.3805, 51.2244, -19.8592, 53.1009, 160.852, 0.00709086, -25.8849, 0.0878591, 20.0253, 0.0886501, -155.66
97, 1.61667, 1.94567, 24.0834, 51.4264, -19.782, 53.3134, 160.934, 0.00710661, -25.6189, 0.088506, 20.469, 0.0893536, -155.222
98, 1.62500, 1.9568, 23.7865, 51.6293, -19.7057, 53.5269, 161.016, 0.00712267, -25.3518, 0.0891612, 20.9087, 0.0900655, -154.788
98, 1.63333, 1.96799, 23.4896, 51.8332, -19.6305, 53.7415, 161.097, 0.00713905, -25.0834, 0.0898245, 21.3445, 0.0907859, -154.358
99, 1.64167, 1.97923, 23.1928, 52.0381, -19.5563, 53.9572, 161.176, 0.00715577, -24.8139, 0.0904963, 21.7763, 0.0915149, -153.932
99, 1.65000, 1.99051, 22.8961, 52.244, -19.483, 54.1739, 161.255, 0.00717282, -24.5433, 0.0911762, 22.2042, 0.0922524, -153.511
99, 1.65833, 2.00185, 22.5995, 52.4509, -19.4108, 54.3917, 161.333, 0.00719022, -24.2715, 0.0918645, 22.6281, 0.0929985, -153.093
100, 1.66667, 2.01324, 22.3028, 52.6587, -19.3395, 54.6106, 161.41, 0.00720798, -23.9986, 0.0925612, 23.048, 0.0937534, -152.68
101, 1.67500, 2.02468, 22.0063, 52.8676, -19.2692, 54.8306, 161.486, 0.0072261, -23.7246, 0.0932662, 23.464, 0.0945167, -152.271
101, 1.68333, 2.03617, 21.7097, 53.0774, -19.1999, 55.0516, 161.561, 0.0072446, -23.4497, 0.0939796, 23.8761, 0.0952887, -151.866
102, 1.69167, 2.04772, 21.413, 53.2882, -19.1316, 55.2738, 161.635, 0.00726348, -23.1736, 0.0947014, 24.2843, 0.0960695, -151.465
102, 1.70000, 2.05932, 21.1164, 53.5001, -19.0643, 55.4971, 161.708, 0.00728276, -22.8966, 0.0954316, 24.6885, 0.0968589, -151.068
102, 1.70833, 2.07096, 20.8198, 53.7129, -18.9979, 55.7215, 161.78, 0.00730244, -22.6186, 0.0961702, 25.0888, 0.097657, -150.676
103, 1.71667, 2.08266, 20.523, 53.9267, -18.9325, 55.947, 161.851, 0.00732254, -22.3397, 0.0969174, 25.4852, 0.098464, -150.287
104, 1.72500, 2.09441, 20.2262, 54.1416, -18.8681, 56.1736, 161.921, 0.00734306, -22.0599, 0.0976729, 25.8777, 0.0992796, -149.902
104, 1.73333, 2.10622, 19.9293, 54.3574, -18.8047, 56.4013, 161.991, 0.00736401, -21.7793, 0.098437, 26.2662, 0.100104, -149.522
105, 1.74167, 2.11807, 19.6322, 54.5743, -18.7422, 56.6302, 162.059, 0.0073854, -21.4978, 0.0992096, 26.651, 0.100937, -149.145
105, 1.75000, 2.12998, 19.335, 54.7922, -18.6806, 56.8602, 162.127, 0.00740725, -21.2155, 0.0999907, 27.0319, 0.101779, -148.772
105, 1.75833, 2.14194, 19.0377, 55.0111, -18.6201, 57.0913, 162.193, 0.00742957, -20.9325, 0.10078, 27.4089, 0.10263, -148.403
106, 1.76667, 2.15395, 18.7402, 55.2311, -18.5605, 57.3236, 162.259, 0.00745235, -20.6488, 0.101579, 27.7821, 0.10349, -148.038
107, 1.77500, 2.16601, 18.4426, 55.452, -18.5018, 57.557, 162.324, 0.00747562, -20.3645, 0.102386, 28.1514, 0.104359, -147.677
107, 1.78333, 2.17812, 18.1448, 55.674, -18.4441, 57.7915, 162.387, 0.00749939, -20.0796, 0.103201, 28.517, 0.105237, -147.32
108, 1.79167, 2.19028, 17.8467, 55.897, -18.3874, 58.0273, 162.45, 0.00752366, -19.7941, 0.104025, 28.8788, 0.106123, -146.967
108, 1.80000, 2.20249, 17.5484, 56.1211, -18.3316, 58.2641, 162.512, 0.00754844, -19.5081, 0.104858, 29.2367, 0.107019, -146.618
108, 1.80833, 2.21476, 17.2499, 56.3461, -18.2767, 58.5022, 162.573, 0.00757375, -19.2217, 0.105699, 29.5909, 0.107924, -146.272
109, 1.81667, 2.22707, 16.9511, 56.5723, -18.2228, 58.7414, 162.634, 0.0075996, -18.9348, 0.10655, 29.9415, 0.108838, -145.93
109, 1.82500, 2.23944, 16.652, 56.7994, -18.1698, 58.9818, 162.693, 0.007626, -18.6477, 0.107408, 30.2882, 0.10976, -145.592
110, 1.83333, 2.25186, 16.3527, 57.0277, -18.1178, 59.2234, 162.751, 0.00765295, -18.3602, 0.108276, 30.6313, 0.110692, -145.257
111, 1.84167, 2.26432, 16.053, 57.257, -18.0667, 59.4662, 162.809, 0.00768047, -18.0725, 0.109153, 30.9706, 0.111633, -144.927
111, 1.85000, 2.27684, 15.753, 57.4873, -18.0165, 59.7101, 162.866, 0.00770857, -17.7847, 0.110038, 31.3063, 0.112584, -144.6
111, 1.85833, 2.28941, 15.4527, 57.7187, -17.9673, 59.9553, 162.921, 0.00773725, -17.4967, 0.110932, 31.6384, 0.113543, -144.276
112, 1.86667, 2.30202, 15.152, 57.9511, -17.919, 60.2017, 162.976, 0.00776654, -17.2087, 0.111835, 31.9668, 0.114512, -143.956
113, 1.87500, 2.31469, 14.851, 58.1846, -17.8716, 60.4493, 163.03, 0.00779644, -16.9208, 0.112746, 32.2916, 0.11549, -143.64
113, 1.88333, 2.3274, 14.5496, 58.4192, -17.8252, 60.6981, 163.083, 0.00782696, -16.6329, 0.113667, 32.6128, 0.116477, -143.327
114, 1.89167, 2.34017, 14.2478, 58.6549, -17.7797, 60.9482, 163.136, 0.00785812, -16.3452, 0.114597, 32.9305, 0.117473, -143.018
114, 1.90000, 2.35298, 13.9456, 58.8916, -17.7351, 61.1994, 163.187, 0.00788991, -16.0577, 0.115535, 33.2446, 0.118479, -142.712
114, 1.90833, 2.36584, 13.643, 59.1294, -17.6914, 61.452, 163.237, 0.00792236, -15.7706, 0.116482, 33.5551, 0.119495, -142.41
115, 1.91667, 2.37874, 13.3399, 59.3683, -17.6486, 61.7058, 163.287, 0.00795547, -15.4838, 0.117439, 33.8622, 0.120519, -142.111
116, 1.92500, 2.3917, 13.0364, 59.6083, -17.6068, 61.9608, 163.336, 0.00798926, -15.1974, 0.118404, 34.1658, 0.121554, -141.816
116, 1.93333, 2.4047, 12.7325, 59.8493, -17.5659, 62.2171, 163.384, 0.00802373, -14.9116, 0.119379, 34.4659, 0.122597, -141.524
117, 1.94167, 2.41775, 12.428, 60.0915, -17.5258, 62.4747, 163.431, 0.00805891, -14.6263, 0.120362, 34.7626, 0.123651, -141.235
117, 1.95000, 2.43084, 12.1231, 60.3347, -17.4867, 62.7335, 163.477, 0.00809478, -14.3418, 0.121355, 35.0558, 0.124714, -140.95
117, 1.95833, 2.44398, 11.8177, 60.5791, -17.4486, 62.9936, 163.522, 0.00813137, -14.058, 0.122356, 35.3456, 0.125786, -140.668
118, 1.96667, 2.45716, 11.5117, 60.8245, -17.4113, 63.2551, 163.567, 0.00816869, -13.7749, 0.123367, 35.6321, 0.126868, -140.39
119, 1.97500, 2.47039, 11.2052, 61.0711, -17.3749, 63.5178, 163.61, 0.00820675, -13.4929, 0.124387, 35.9152, 0.12796, -140.114
119, 1.98333, 2.48366, 10.8982, 61.3188, -17.3394, 63.7818, 163.653, 0.00824555, -13.2118, 0.125416, 36.195, 0.129062, -139.842
120, 1.99167, 2.49698, 10.5906, 61.5676, -17.3049, 64.0472, 163.695, 0.00828512, -12.9318, 0.126455, 36.4715, 0.130173, -139.573
120, 2.00000, 2.51033, 10.2825, 61.8175, -17.2712, 64.3138, 163.736, 0.00832544, -12.6529, 0.127503, 36.7447, 0.131295, -139.308
120, 2.00833, 2.52373, 9.97374, 62.0685, -17.2384, 64.5818, 163.776, 0.00836655, -12.3753, 0.12856, 37.0146, 0.132426, -139.045
121, 2.01667, 2.53717, 9.66441, 62.3207, -17.2065, 64.8512, 163.816, 0.00840844, -12.099, 0.129626, 37.2813, 0.133567, -138.786
122, 2.02500, 2.55065, 9.35452, 62.5739, -17.1756, 65.1219, 163.854, 0.00845113, -11.8241, 0.130701, 37.5448, 0.134718, -138.529
122, 2.03333, 2.56417, 9.04401, 62.8283, -17.1455, 65.394, 163.892, 0.00849463, -11.5506, 0.131786, 37.805, 0.135879, -138.276
123, 2.04167, 2.57773, 8.73285, 63.0839, -17.1163, 65.6674, 163.929, 0.00853894, -11.2788, 0.132881, 38.0621, 0.13705, -138.026
123, 2.05000, 2.59133, 8.42109, 63.3406, -17.088, 65.9422, 163.965, 0.00858407, -11.0086, 0.133985, 38.3161, 0.138231, -137.779
123, 2.05833, 2.60496, 8.1087, 63.5984, -17.0606, 66.2184, 164, 0.00863004, -10.7401, 0.135098, 38.5669, 0.139423, -137.534
124, 2.06667, 2.61863, 7.79561, 63.8574, -17.0341, 66.496, 164.034, 0.00867685, -10.4735, 0.13622, 38.8146, 0.140624, -137.293
125, 2.07500, 2.63233, 7.48191, 64.1175, -17.0085, 66.775, 164.068, 0.00872451, -10.2088, 0.137353, 39.0592, 0.141836, -137.055
125, 2.08333, 2.64607, 7.16753, 64.3788, -16.9838, 67.0554, 164.1, 0.00877303, -9.94606, 0.138494, 39.3008, 0.143058, -136.82
126, 2.09167, 2.65985, 6.85244, 64.6413, -16.9599, 67.3373, 164.132, 0.00882241, -9.6854, 0.139646, 39.5393, 0.144291, -136.587
126, 2.10000, 2.67365, 6.53671, 64.9049, -16.9369, 67.6205, 164.163, 0.00887267, -9.42694, 0.140807, 39.7748, 0.145534, -136.358
126, 2.10833, 2.68748, 6.22028, 65.1697, -16.9148, 67.9052, 164.193, 0.00892381, -9.17073, 0.141977, 40.0073, 0.146787, -136.131
127, 2.11667, 2.70135, 5.90312, 65.4356, -16.8936, 68.1914, 164.223, 0.00897585, -8.91682, 0.143158, 40.2368, 0.148052, -135.907
128, 2.12500, 2.71524, 5.58529, 65.7027, -16.8733, 68.479, 164.251, 0.00902878, -8.66536, 0.144348, 40.4634, 0.149326, -135.686
128, 2.13333, 2.72916, 5.26675, 65.971, -16.8539, 68.7681, 164.279, 0.00908261, -8.41641, 0.145547, 40.687, 0.150611, -135.468
129, 2.14167, 2.74311, 4.94745, 66.2405, -16.8353, 69.0587, 164.306, 0.00913735, -8.17001, 0.146757, 40.9078, 0.151907, -135.253
129, 2.15000, 2.75708, 4.62746, 66.5112, -16.8176, 69.3508, 164.332, 0.00919301, -7.9263, 0.147976, 41.1257, 0.153214, -135.04
129, 2.15833, 2.77107, 4.30675, 66.783, -16.8008, 69.6444, 164.357, 0.00924959, -7.68535, 0.149205, 41.3406, 0.154532, -134.83
130, 2.16667, 2.78509, 3.98528, 67.0561, -16.7848, 69.9395, 164.381, 0.00930711, -7.4472, 0.150444, 41.5528, 0.15586, -134.623
131, 2.17500, 2.79912, 3.6631, 67.3303, -16.7698, 70.2361, 164.405, 0.00936555, -7.21198, 0.151693, 41.7621, 0.1572, -134.418
131, 2.18333, 2.81318, 3.34019, 67.6058, -16.7555, 70.5343, 164.428, 0.00942493, -6.97975, 0.152952, 41.9687, 0.15855, -134.216
132, 2.19167, 2.82725, 3.0165, 67.8824, -16.7422, 70.8341, 164.45, 0.00948527, -6.75055, 0.154221, 42.1724, 0.159912, -134.017
