Freq, Harmonic, V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
60, 1.00000, 14829.1, -2.24604, 14680.7, -122.662, 14686.2, 118.037, 47.8629, -14.4423, 40.1808, -128.225, 38.2591, 116.39
60, 1.00833, 13115.4, -1.58468, 13634.9, -123.024, 13632.9, 118.555, 92.9202, -27.2051, 77.5691, -144.386, 71.6333, 100.396
61, 1.01667, 30.8815, 32.6252, 25.4624, -81.6134, 28.642, 153.892, 0.0968295, 21.2746, 0.0704198, -88.847, 0.0764023, 154.322
62, 1.02500, 30.9835, 32.7865, 25.5462, -81.3855, 28.7399, 154.073, 0.0968673, 21.6932, 0.0704679, -88.3397, 0.0765369, 154.792
62, 1.03333, 31.0859, 32.9467, 25.6305, -81.1589, 28.8383, 154.253, 0.096908, 22.1115, 0.0705189, -87.8328, 0.0766749, 155.26
63, 1.04167, 31.189, 33.1058, 25.7156, -80.9338, 28.9372, 154.431, 0.0969517, 22.5297, 0.070573, -87.3261, 0.0768162, 155.728
63, 1.05000, 31.2926, 33.2636, 25.8013, -80.71, 29.0367, 154.609, 0.0969983, 22.9476, 0.0706302, -86.8198, 0.0769609, 156.195
63, 1.05833, 31.3968, 33.4203, 25.8876, -80.4876, 29.1366, 154.784, 0.097048, 23.3653, 0.0706904, -86.3138, 0.077109, 156.661
64, 1.06667, 31.5015, 33.5758, 25.9747, -80.2666, 29.2371, 154.959, 0.0971007, 23.783, 0.0707537, -85.8079, 0.0772606, 157.126
65, 1.07500, 31.6068, 33.7301, 26.0623, -80.047, 29.338, 155.132, 0.0971564, 24.2004, 0.0708201, -85.3024, 0.0774156, 157.59
65, 1.08333, 31.7126, 33.8832, 26.1506, -79.8288, 29.4395, 155.304, 0.0972152, 24.6178, 0.0708897, -84.7971, 0.0775742, 158.053
66, 1.09167, 31.819, 34.0352, 26.2396, -79.612, 29.5414, 155.475, 0.0972771, 25.0351, 0.0709624, -84.292, 0.0777362, 158.515
66, 1.10000, 31.9259, 34.186, 26.3292, -79.3966, 29.6439, 155.644, 0.0973422, 25.4524, 0.0710383, -83.7871, 0.0779018, 158.977
66, 1.10833, 32.0333, 34.3356, 26.4195, -79.1825, 29.7468, 155.812, 0.0974105, 25.8696, 0.0711175, -83.2824, 0.078071, 159.437
67, 1.11667, 32.1414, 34.4841, 26.5104, -78.9698, 29.8502, 155.979, 0.0974819, 26.2868, 0.0711998, -82.7777, 0.0782438, 159.897
68, 1.12500, 32.2499, 34.6314, 26.6019, -78.7585, 29.9541, 156.144, 0.0975566, 26.704, 0.0712854, -82.2734, 0.0784202, 160.355
68, 1.13333, 32.359, 34.7775, 26.6941, -78.5486, 30.0585, 156.308, 0.0976346, 27.1212, 0.0713743, -81.7691, 0.0786002, 160.813
69, 1.14167, 32.4687, 34.9225, 26.7869, -78.34, 30.1633, 156.471, 0.0977159, 27.5385, 0.0714666, -81.2649, 0.078784, 161.27
69, 1.15000, 32.5788, 35.0664, 26.8803, -78.1329, 30.2687, 156.633, 0.0978005, 27.9558, 0.0715622, -80.7609, 0.0789715, 161.726
69, 1.15833, 32.6896, 35.209, 26.9744, -77.9271, 30.3745, 156.793, 0.0978885, 28.3732, 0.0716612, -80.2571, 0.0791628, 162.181
70, 1.16667, 32.8008, 35.3506, 27.0691, -77.7226, 30.4808, 156.953, 0.09798, 28.7906, 0.0717636, -79.7533, 0.0793578, 162.635
71, 1.17500, 32.9126, 35.4909, 27.1644, -77.5196, 30.5875, 157.111, 0.0980749, 29.2081, 0.0718694, -79.2496, 0.0795567, 163.089
71, 1.18333, 33.0249, 35.6301, 27.2604, -77.3179, 30.6947, 157.267, 0.0981734, 29.6257, 0.0719788, -78.7461, 0.0797594, 163.541
72, 1.19167, 33.1378, 35.7682, 27.357, -77.1175, 30.8024, 157.423, 0.0982754, 30.0435, 0.0720916, -78.2426, 0.079966, 163.993
72, 1.20000, 33.2512, 35.9051, 27.4542, -76.9185, 30.9106, 157.577, 0.098381, 30.4613, 0.0722081, -77.7393, 0.0801766, 164.443
72, 1.20833, 33.3651, 36.0409, 27.552, -76.7209, 31.0192, 157.73, 0.0984903, 30.8792, 0.0723281, -77.2361, 0.0803911, 164.893
73, 1.21667, 33.4795, 36.1756, 27.6505, -76.5246, 31.1282, 157.882, 0.0986033, 31.2973, 0.0724518, -76.7329, 0.0806096, 165.342
74, 1.22500, 33.5945, 36.3091, 27.7495, -76.3296, 31.2378, 158.032, 0.0987201, 31.7155, 0.0725792, -76.2299, 0.0808321, 165.79
74, 1.23333, 33.71, 36.4414, 27.8492, -76.136, 31.3477, 158.181, 0.0988407, 32.1338, 0.0727103, -75.727, 0.0810587, 166.237
75, 1.24167, 33.8261, 36.5727, 27.9495, -75.9437, 31.4582, 158.33, 0.0989651, 32.5523, 0.0728451, -75.2242, 0.0812894, 166.683
75, 1.25000, 33.9426, 36.7028, 28.0504, -75.7527, 31.5691, 158.476, 0.0990935, 32.9708, 0.0729838, -74.7215, 0.0815243, 167.128
75, 1.25833, 34.0597, 36.8318, 28.152, -75.5631, 31.6804, 158.622, 0.0992258, 33.3895, 0.0731263, -74.219, 0.0817633, 167.572
76, 1.26667, 34.1773, 36.9597, 28.2541, -75.3748, 31.7922, 158.767, 0.0993621, 33.8084, 0.0732727, -73.7165, 0.0820066, 168.016
77, 1.27500, 34.2954, 37.0864, 28.3569, -75.1878, 31.9044, 158.91, 0.0995025, 34.2273, 0.073423, -73.2143, 0.0822541, 168.458
77, 1.28333, 34.4141, 37.2121, 28.4603, -75.0021, 32.017, 159.052, 0.099647, 34.6463, 0.0735774, -72.7122, 0.0825059, 168.899
78, 1.29167, 34.5332, 37.3366, 28.5643, -74.8178, 32.1302, 159.193, 0.0997957, 35.0655, 0.0737357, -72.2102, 0.082762, 169.339
78, 1.30000, 34.6529, 37.46, 28.6688, -74.6347, 32.2437, 159.333, 0.0999487, 35.4848, 0.0738982, -71.7084, 0.0830225, 169.778
78, 1.30833, 34.7731, 37.5823, 28.774, -74.4529, 32.3577, 159.472, 0.100106, 35.9042, 0.0740647, -71.2068, 0.0832874, 170.216
79, 1.31667, 34.8938, 37.7035, 28.8799, -74.2724, 32.4721, 159.609, 0.100268, 36.3237, 0.0742354, -70.7054, 0.0835568, 170.654
80, 1.32500, 35.0151, 37.8236, 28.9863, -74.0933, 32.5869, 159.746, 0.100434, 36.7433, 0.0744104, -70.2042, 0.0838306, 171.09
80, 1.33333, 35.1368, 37.9426, 29.0933, -73.9154, 32.7022, 159.881, 0.100604, 37.1629, 0.0745896, -69.7033, 0.0841089, 171.525
81, 1.34167, 35.2591, 38.0605, 29.2009, -73.7387, 32.8179, 160.015, 0.100779, 37.5827, 0.0747732, -69.2026, 0.0843919, 171.958
81, 1.35000, 35.3819, 38.1773, 29.3092, -73.5634, 32.934, 160.148, 0.100959, 38.0024, 0.0749611, -68.7021, 0.0846794, 172.391
81, 1.35833, 35.5051, 38.293, 29.418, -73.3893, 33.0506, 160.28, 0.101143, 38.4222, 0.0751534, -68.202, 0.0849715, 172.823
82, 1.36667, 35.629, 38.4076, 29.5275, -73.2164, 33.1676, 160.411, 0.101332, 38.8421, 0.0753502, -67.7021, 0.0852683, 173.253
83, 1.37500, 35.7533, 38.5212, 29.6375, -73.0449, 33.285, 160.54, 0.101526, 39.2619, 0.0755516, -67.2026, 0.0855698, 173.682
83, 1.38333, 35.8781, 38.6336, 29.7482, -72.8746, 33.4028, 160.669, 0.101725, 39.6817, 0.0757575, -66.7034, 0.0858761, 174.11
