Freq, Harmonic, V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
60, 1.00000, 15003.5, -3.36156, 14880.5, -124.249, 14954.8, 116.137, 14.7846, 35.9802, 16.3547, -95.3111, 15.2281, 151.282
60, 1.00833, 12113.7, -1.09697, 12665.1, -124.264, 12791, 116.906, 20.4298, -6.10812, 26.7711, -132.308, 23.2243, 112.198
61, 1.01667, 1.73324, 48.5918, 56.1854, -29.9282, 57.8307, 150.402, 0.00163505, 89.9512, 0.0627642, -0.98079, 0.059855, -174.064
62, 1.02500, 1.7435, 48.2276, 56.3667, -29.7793, 58.0194, 150.555, 0.00165598, 90.1898, 0.0631684, -0.223931, 0.0603414, -173.293
62, 1.03333, 1.75383, 47.8651, 56.5494, -29.6313, 58.2095, 150.707, 0.00167728, 90.421, 0.0635823, 0.526881, 0.060838, -172.529
63, 1.04167, 1.76423, 47.504, 56.7333, -29.4844, 58.4009, 150.858, 0.00169897, 90.6448, 0.0640061, 1.27168, 0.061345, -171.773
63, 1.05000, 1.7747, 47.1444, 56.9186, -29.3384, 58.5938, 151.008, 0.00172102, 90.8613, 0.0644397, 2.01022, 0.061862, -171.025
63, 1.05833, 1.78523, 46.7863, 57.1051, -29.1935, 58.7879, 151.157, 0.00174346, 91.0705, 0.064883, 2.74256, 0.0623891, -170.286
64, 1.06667, 1.79582, 46.4297, 57.2929, -29.0495, 58.9835, 151.305, 0.00176627, 91.2725, 0.0653362, 3.46872, 0.0629264, -169.555
65, 1.07500, 1.80649, 46.0745, 57.482, -28.9065, 59.1803, 151.452, 0.00178946, 91.4674, 0.0657992, 4.18849, 0.0634738, -168.832
65, 1.08333, 1.81722, 45.7207, 57.6724, -28.7646, 59.3786, 151.598, 0.00181304, 91.6552, 0.0662719, 4.90191, 0.0640313, -168.117
66, 1.09167, 1.82801, 45.3684, 57.8641, -28.6236, 59.5782, 151.743, 0.001837, 91.836, 0.0667545, 5.60904, 0.0645989, -167.41
66, 1.10000, 1.83887, 45.0174, 58.0571, -28.4837, 59.7791, 151.887, 0.00186133, 92.0099, 0.0672469, 6.30966, 0.0651764, -166.711
66, 1.10833, 1.8498, 44.6678, 58.2514, -28.3448, 59.9814, 152.03, 0.00188605, 92.1769, 0.067749, 7.00384, 0.0657639, -166.02
67, 1.11667, 1.8608, 44.3194, 58.447, -28.2069, 60.1851, 152.172, 0.00191116, 92.3371, 0.068261, 7.69164, 0.0663615, -165.337
68, 1.12500, 1.87186, 43.9724, 58.6438, -28.07, 60.3901, 152.313, 0.00193665, 92.4907, 0.0687827, 8.37285, 0.066969, -164.663
68, 1.13333, 1.88298, 43.6268, 58.842, -27.9342, 60.5965, 152.453, 0.00196253, 92.6376, 0.0693142, 9.04756, 0.0675865, -163.996
69, 1.14167, 1.89418, 43.2823, 59.0414, -27.7993, 60.8042, 152.592, 0.0019888, 92.7779, 0.0698556, 9.71582, 0.0682139, -163.337
69, 1.15000, 1.90544, 42.9391, 59.2421, -27.6655, 61.0133, 152.73, 0.00201545, 92.9119, 0.0704066, 10.3775, 0.0688512, -162.686
69, 1.15833, 1.91677, 42.5972, 59.4441, -27.5327, 61.2237, 152.867, 0.00204249, 93.0394, 0.0709675, 11.0325, 0.0694983, -162.043
70, 1.16667, 1.92816, 42.2564, 59.6475, -27.4009, 61.4355, 153.003, 0.00206993, 93.1606, 0.0715381, 11.6812, 0.0701554, -161.408
71, 1.17500, 1.93962, 41.9168, 59.8521, -27.2702, 61.6487, 153.137, 0.00209775, 93.2757, 0.0721185, 12.3232, 0.0708223, -160.78
71, 1.18333, 1.95115, 41.5784, 60.0579, -27.1405, 61.8632, 153.271, 0.00212596, 93.3846, 0.0727085, 12.9586, 0.071499, -160.16
72, 1.19167, 1.96275, 41.2411, 60.2651, -27.0118, 62.079, 153.404, 0.00215458, 93.4875, 0.0733084, 13.5875, 0.0721855, -159.548
72, 1.20000, 1.97441, 40.905, 60.4736, -26.8842, 62.2963, 153.536, 0.00218358, 93.5844, 0.073918, 14.2099, 0.0728818, -158.944
72, 1.20833, 1.98614, 40.57, 60.6833, -26.7575, 62.5148, 153.666, 0.00221298, 93.6754, 0.0745373, 14.8257, 0.0735878, -158.347
73, 1.21667, 1.99794, 40.2359, 60.8944, -26.6319, 62.7348, 153.796, 0.00224278, 93.7607, 0.0751664, 15.435, 0.0743037, -157.757
74, 1.22500, 2.00981, 39.903, 61.1067, -26.5073, 62.9561, 153.925, 0.00227298, 93.8403, 0.0758051, 16.0378, 0.0750292, -157.175
74, 1.23333, 2.02174, 39.5712, 61.3203, -26.3838, 63.1787, 154.052, 0.00230358, 93.9142, 0.0764535, 16.6341, 0.0757644, -156.6
75, 1.24167, 2.03375, 39.2403, 61.5352, -26.2613, 63.4027, 154.179, 0.00233458, 93.9826, 0.0771117, 17.224, 0.0765095, -156.032
75, 1.25000, 2.04582, 38.9104, 61.7514, -26.1398, 63.6281, 154.304, 0.00236598, 94.0456, 0.0777795, 17.8074, 0.0772641, -155.472
75, 1.25833, 2.05796, 38.5815, 61.9689, -26.0193, 63.8548, 154.429, 0.00239778, 94.1032, 0.078457, 18.3844, 0.0780284, -154.919
76, 1.26667, 2.07017, 38.2535, 62.1878, -25.8999, 64.0829, 154.552, 0.00243, 94.1555, 0.0791443, 18.955, 0.0788025, -154.372
77, 1.27500, 2.08244, 37.9265, 62.4078, -25.7815, 64.3124, 154.675, 0.00246261, 94.2026, 0.0798411, 19.5192, 0.0795861, -153.833
77, 1.28333, 2.09479, 37.6004, 62.6292, -25.6641, 64.5432, 154.796, 0.00249564, 94.2446, 0.0805476, 20.0771, 0.0803794, -153.301
78, 1.29167, 2.1072, 37.2752, 62.8519, -25.5477, 64.7754, 154.916, 0.00252907, 94.2816, 0.0812639, 20.6287, 0.0811824, -152.776
78, 1.30000, 2.11969, 36.9509, 63.0759, -25.4324, 65.009, 155.036, 0.00256292, 94.3136, 0.0819897, 21.1741, 0.0819949, -152.257
78, 1.30833, 2.13224, 36.6274, 63.3011, -25.3181, 65.2439, 155.154, 0.00259718, 94.3407, 0.0827252, 21.7131, 0.0828171, -151.745
79, 1.31667, 2.14487, 36.3047, 63.5277, -25.2048, 65.4802, 155.272, 0.00263185, 94.363, 0.0834704, 22.2461, 0.083649, -151.24
80, 1.32500, 2.15756, 35.9828, 63.7556, -25.0925, 65.7179, 155.388, 0.00266694, 94.3806, 0.0842251, 22.7729, 0.0844904, -150.741
80, 1.33333, 2.17032, 35.6618, 63.9848, -24.9813, 65.9569, 155.503, 0.00270245, 94.3935, 0.0849895, 23.2935, 0.0853413, -150.249
81, 1.34167, 2.18316, 35.3414, 64.2153, -24.871, 66.1974, 155.618, 0.00273838, 94.4019, 0.0857637, 23.8081, 0.086202, -149.763
81, 1.35000, 2.19606, 35.0219, 64.4471, -24.7618, 66.4392, 155.731, 0.00277472, 94.4057, 0.0865473, 24.3167, 0.0870722, -149.284
81, 1.35833, 2.20904, 34.7031, 64.6801, -24.6536, 66.6824, 155.843, 0.00281149, 94.4052, 0.0873406, 24.8193, 0.0879519, -148.811
82, 1.36667, 2.22209, 34.385, 64.9146, -24.5465, 66.927, 155.955, 0.00284869, 94.4002, 0.0881436, 25.316, 0.0888414, -148.344
83, 1.37500, 2.23521, 34.0676, 65.1503, -24.4403, 67.1729, 156.065, 0.00288631, 94.3909, 0.0889561, 25.8067, 0.0897403, -147.883
83, 1.38333, 2.2484, 33.7508, 65.3873, -24.3351, 67.4203, 156.174, 0.00292436, 94.3775, 0.0897783, 26.2916, 0.0906488, -147.428
84, 1.39167, 2.26166, 33.4347, 65.6256, -24.231, 67.669, 156.282, 0.00296284, 94.3598, 0.0906102, 26.7708, 0.091567, -146.979
84, 1.40000, 2.27499, 33.1192, 65.8653, -24.1279, 67.9191, 156.39, 0.00300175, 94.3381, 0.0914516, 27.2442, 0.0924947, -146.537
84, 1.40833, 2.2884, 32.8044, 66.1062, -24.0257, 68.1707, 156.496, 0.00304109, 94.3123, 0.0923026, 27.7118, 0.093432, -146.099
85, 1.41667, 2.30188, 32.4901, 66.3485, -23.9246, 68.4236, 156.601, 0.00308087, 94.2826, 0.0931634, 28.1739, 0.0943791, -145.668
86, 1.42500, 2.31543, 32.1764, 66.5921, -23.8245, 68.6779, 156.706, 0.00312109, 94.249, 0.0940337, 28.6304, 0.0953356, -145.242
86, 1.43333, 2.32905, 31.8633, 66.8371, -23.7254, 68.9336, 156.809, 0.00316174, 94.2115, 0.0949136, 29.0813, 0.0963017, -144.822
87, 1.44167, 2.34275, 31.5507, 67.0833, -23.6272, 69.1908, 156.911, 0.00320284, 94.1703, 0.0958032, 29.5267, 0.0972775, -144.408
87, 1.45000, 2.35652, 31.2387, 67.3309, -23.5301, 69.4493, 157.013, 0.00324438, 94.1253, 0.0967024, 29.9667, 0.0982629, -143.999
87, 1.45833, 2.37037, 30.9271, 67.5798, -23.434, 69.7093, 157.113, 0.00328636, 94.0767, 0.0976112, 30.4013, 0.0992579, -143.595
88, 1.46667, 2.38429, 30.616, 67.8301, -23.3389, 69.9707, 157.213, 0.0033288, 94.0244, 0.0985298, 30.8306, 0.100263, -143.197
89, 1.47500, 2.39828, 30.3054, 68.0817, -23.2448, 70.2335, 157.311, 0.00337168, 93.9686, 0.0994579, 31.2545, 0.101277, -142.804
89, 1.48333, 2.41235, 29.9952, 68.3346, -23.1516, 70.4977, 157.408, 0.00341502, 93.9093, 0.100396, 31.6733, 0.102301, -142.416
90, 1.49167, 2.42649, 29.6854, 68.5888, -23.0595, 70.7634, 157.505, 0.00345881, 93.8466, 0.101343, 32.0869, 0.103335, -142.033
90, 1.50000, 2.44071, 29.3761, 68.8444, -22.9683, 71.0304, 157.6, 0.00350305, 93.7804, 0.1023, 32.4953, 0.104378, -141.656
90, 1.50833, 2.455, 29.0671, 69.1014, -22.8781, 71.2989, 157.695, 0.00354775, 93.7109, 0.103267, 32.8986, 0.105431, -141.283
91, 1.51667, 2.46937, 28.7585, 69.3597, -22.7889, 71.5689, 157.789, 0.00359292, 93.6381, 0.104244, 33.297, 0.106494, -140.915
92, 1.52500, 2.48381, 28.4502, 69.6193, -22.7007, 71.8402, 157.881, 0.00363855, 93.5621, 0.10523, 33.6904, 0.107567, -140.553
92, 1.53333, 2.49833, 28.1423, 69.8803, -22.6135, 72.1131, 157.973, 0.00368464, 93.4829, 0.106226, 34.0788, 0.108649, -140.195
93, 1.54167, 2.51293, 27.8347, 70.1427, -22.5272, 72.3874, 158.064, 0.0037312, 93.4005, 0.107232, 34.4625, 0.109741, -139.841
93, 1.55000, 2.5276, 27.5274, 70.4064, -22.442, 72.6631, 158.154, 0.00377822, 93.3149, 0.108247, 34.8412, 0.110843, -139.492
93, 1.55833, 2.54235, 27.2204, 70.6714, -22.3577, 72.9403, 158.242, 0.00382572, 93.2264, 0.109272, 35.2152, 0.111955, -139.148
94, 1.56667, 2.55717, 26.9136, 70.9379, -22.2743, 73.219, 158.33, 0.0038737, 93.1348, 0.110307, 35.5846, 0.113076, -138.809
94, 1.57500, 2.57208, 26.6071, 71.2057, -22.192, 73.4991, 158.417, 0.00392215, 93.0402, 0.111352, 35.9492, 0.114208, -138.474
95, 1.58333, 2.58706, 26.3009, 71.4749, -22.1106, 73.7806, 158.503, 0.00397108, 92.9427, 0.112407, 36.3093, 0.115349, -138.143
96, 1.59167, 2.60211, 25.9948, 71.7454, -22.0302, 74.0637, 158.588, 0.00402049, 92.8422, 0.113471, 36.6648, 0.116501, -137.817
96, 1.60000, 2.61725, 25.6889, 72.0173, -21.9507, 74.3483, 158.672, 0.00407038, 92.7389, 0.114545, 37.0157, 0.117662, -137.495
96, 1.60833, 2.63246, 25.3832, 72.2907, -21.8722, 74.6343, 158.756, 0.00412076, 92.6328, 0.115629, 37.3623, 0.118833, -137.177
97, 1.61667, 2.64775, 25.0776, 72.5654, -21.7947, 74.9219, 158.838, 0.00417163, 92.5239, 0.116723, 37.7044, 0.120014, -136.864
98, 1.62500, 2.66312, 24.7722, 72.8415, -21.7181, 75.2109, 158.919, 0.00422299, 92.4122, 0.117827, 38.0422, 0.121205, -136.555
98, 1.63333, 2.67857, 24.4669, 73.1189, -21.6425, 75.5014, 159, 0.00427484, 92.2978, 0.118941, 38.3756, 0.122406, -136.249
99, 1.64167, 2.6941, 24.1617, 73.3978, -21.5678, 75.7934, 159.079, 0.00432719, 92.1807, 0.120065, 38.7048, 0.123618, -135.948
99, 1.65000, 2.7097, 23.8566, 73.6781, -21.4941, 76.087, 159.158, 0.00438003, 92.0609, 0.121198, 39.0298, 0.124839, -135.651
99, 1.65833, 2.72538, 23.5516, 73.9598, -21.4214, 76.382, 159.235, 0.00443338, 91.9386, 0.122342, 39.3506, 0.126071, -135.358
100, 1.66667, 2.74115, 23.2466, 74.2429, -21.3496, 76.6786, 159.312, 0.00448723, 91.8136, 0.123496, 39.6673, 0.127313, -135.068
101, 1.67500, 2.75699, 22.9417, 74.5274, -21.2787, 76.9767, 159.388, 0.00454158, 91.6861, 0.124659, 39.9799, 0.128565, -134.783
101, 1.68333, 2.77291, 22.6368, 74.8133, -21.2088, 77.2764, 159.463, 0.00459644, 91.556, 0.125833, 40.2885, 0.129827, -134.501
102, 1.69167, 2.78891, 22.3318, 75.1007, -21.1398, 77.5776, 159.537, 0.00465182, 91.4234, 0.127017, 40.5932, 0.131099, -134.223
102, 1.70000, 2.805, 22.0269, 75.3894, -21.0718, 77.8803, 159.61, 0.0047077, 91.2884, 0.12821, 40.8938, 0.132382, -133.948
102, 1.70833, 2.82116, 21.722, 75.6796, -21.0047, 78.1846, 159.682, 0.0047641, 91.1509, 0.129414, 41.1906, 0.133675, -133.677
103, 1.71667, 2.8374, 21.4169, 75.9713, -20.9385, 78.4904, 159.753, 0.00482102, 91.0109, 0.130629, 41.4836, 0.134979, -133.41
104, 1.72500, 2.85372, 21.1119, 76.2643, -20.8733, 78.7978, 159.824, 0.00487846, 90.8686, 0.131853, 41.7727, 0.136293, -133.147
104, 1.73333, 2.87012, 20.8067, 76.5588, -20.809, 79.1068, 159.893, 0.00493642, 90.7239, 0.133087, 42.0581, 0.137617, -132.886
105, 1.74167, 2.8866, 20.5015, 76.8548, -20.7457, 79.4174, 159.962, 0.00499491, 90.5768, 0.134332, 42.3397, 0.138953, -132.63
105, 1.75000, 2.90316, 20.1961, 77.1522, -20.6833, 79.7295, 160.03, 0.00505392, 90.4274, 0.135587, 42.6177, 0.140298, -132.376
105, 1.75833, 2.9198, 19.8907, 77.451, -20.6218, 80.0433, 160.096, 0.00511346, 90.2757, 0.136853, 42.892, 0.141654, -132.126
106, 1.76667, 2.93653, 19.585, 77.7513, -20.5612, 80.3587, 160.162, 0.00517354, 90.1217, 0.138128, 43.1628, 0.143021, -131.88
107, 1.77500, 2.95333, 19.2792, 78.0531, -20.5016, 80.6756, 160.227, 0.00523414, 89.9655, 0.139414, 43.43, 0.144399, -131.636
107, 1.78333, 2.97021, 18.9733, 78.3563, -20.4429, 80.9942, 160.292, 0.00529528, 89.807, 0.140711, 43.6937, 0.145787, -131.396
108, 1.79167, 2.98718, 18.6671, 78.6611, -20.3851, 81.3144, 160.355, 0.00535697, 89.6462, 0.142018, 43.9539, 0.147186, -131.159
108, 1.80000, 3.00422, 18.3607, 78.9673, -20.3282, 81.6362, 160.417, 0.00541919, 89.4833, 0.143335, 44.2107, 0.148596, -130.925
108, 1.80833, 3.02134, 18.0542, 79.2749, -20.2723, 81.9596, 160.479, 0.00548196, 89.3182, 0.144663, 44.464, 0.150016, -130.695
109, 1.81667, 3.03854, 17.7473, 79.5841, -20.2173, 82.2848, 160.54, 0.00554528, 89.1508, 0.146001, 44.714, 0.151448, -130.467
109, 1.82500, 3.05583, 17.4402, 79.8948, -20.1632, 82.6115, 160.6, 0.00560914, 88.9814, 0.14735, 44.9607, 0.152891, -130.242
