Freq, Harmonic, V1, VAngle1, I1, IAngle1
60, 1.00000, 14547, -122.894, 1.53996, -148.286
60, 1.00833, 13347.1, -123.21, 2.98173, -149.7
61, 1.01667, 29.3833, -84.6388, 0.00313624, -110.023
62, 1.02500, 29.4826, -84.4436, 0.0031413, -109.818
62, 1.03333, 29.5827, -84.2495, 0.00314643, -109.615
63, 1.04167, 29.6836, -84.0565, 0.00315163, -109.414
63, 1.05000, 29.7854, -83.8647, 0.0031569, -109.216
63, 1.05833, 29.8881, -83.6741, 0.00316223, -109.019
64, 1.06667, 29.9915, -83.4846, 0.00316762, -108.823
65, 1.07500, 30.0959, -83.2963, 0.00317308, -108.63
65, 1.08333, 30.201, -83.1092, 0.0031786, -108.439
66, 1.09167, 30.307, -82.9232, 0.00318419, -108.249
66, 1.10000, 30.4139, -82.7385, 0.00318983, -108.061
66, 1.10833, 30.5216, -82.5549, 0.00319554, -107.875
67, 1.11667, 30.6301, -82.3725, 0.00320131, -107.69
68, 1.12500, 30.7395, -82.1913, 0.00320714, -107.508
68, 1.13333, 30.8497, -82.0112, 0.00321302, -107.326
69, 1.14167, 30.9607, -81.8324, 0.00321897, -107.147
69, 1.15000, 31.0726, -81.6547, 0.00322497, -106.969
69, 1.15833, 31.1853, -81.4782, 0.00323103, -106.793
70, 1.16667, 31.2989, -81.3029, 0.00323714, -106.618
71, 1.17500, 31.4133, -81.1288, 0.00324332, -106.445
71, 1.18333, 31.5285, -80.9559, 0.00324954, -106.274
72, 1.19167, 31.6446, -80.7842, 0.00325583, -106.104
72, 1.20000, 31.7615, -80.6137, 0.00326217, -105.935
72, 1.20833, 31.8792, -80.4443, 0.00326856, -105.768
73, 1.21667, 31.9978, -80.2761, 0.003275, -105.603
74, 1.22500, 32.1172, -80.1091, 0.00328151, -105.439
74, 1.23333, 32.2375, -79.9433, 0.00328806, -105.276
75, 1.24167, 32.3586, -79.7787, 0.00329467, -105.115
75, 1.25000, 32.4805, -79.6153, 0.00330133, -104.955
75, 1.25833, 32.6033, -79.453, 0.00330804, -104.797
76, 1.26667, 32.727, -79.2919, 0.0033148, -104.64
77, 1.27500, 32.8514, -79.132, 0.00332162, -104.484
77, 1.28333, 32.9767, -78.9732, 0.00332848, -104.33
78, 1.29167, 33.1029, -78.8156, 0.0033354, -104.177
78, 1.30000, 33.2299, -78.6592, 0.00334237, -104.025
78, 1.30833, 33.3577, -78.504, 0.00334939, -103.874
79, 1.31667, 33.4864, -78.3499, 0.00335646, -103.725
80, 1.32500, 33.616, -78.197, 0.00336358, -103.577
80, 1.33333, 33.7464, -78.0452, 0.00337075, -103.431
81, 1.34167, 33.8776, -77.8946, 0.00337797, -103.285
81, 1.35000, 34.0097, -77.7451, 0.00338524, -103.141
81, 1.35833, 34.1426, -77.5968, 0.00339256, -102.998
82, 1.36667, 34.2765, -77.4496, 0.00339993, -102.856
83, 1.37500, 34.4111, -77.3036, 0.00340735, -102.716
83, 1.38333, 34.5466, -77.1587, 0.00341482, -102.576
84, 1.39167, 34.683, -77.0149, 0.00342233, -102.438
84, 1.40000, 34.8203, -76.8723, 0.0034299, -102.301
84, 1.40833, 34.9584, -76.7308, 0.00343751, -102.165
85, 1.41667, 35.0974, -76.5904, 0.00344518, -102.03
86, 1.42500, 35.2372, -76.4511, 0.00345289, -101.896
86, 1.43333, 35.3779, -76.313, 0.00346065, -101.763
87, 1.44167, 35.5195, -76.1759, 0.00346846, -101.632
87, 1.45000, 35.662, -76.04, 0.00347632, -101.501
87, 1.45833, 35.8053, -75.9052, 0.00348423, -101.372
88, 1.46667, 35.9496, -75.7715, 0.00349219, -101.243
89, 1.47500, 36.0947, -75.6389, 0.0035002, -101.116
89, 1.48333, 36.2407, -75.5073, 0.00350825, -100.989
90, 1.49167, 36.3876, -75.3769, 0.00351636, -100.864
90, 1.50000, 36.5353, -75.2476, 0.00352451, -100.74
90, 1.50833, 36.684, -75.1193, 0.00353271, -100.616
91, 1.51667, 36.8336, -74.9921, 0.00354096, -100.494
92, 1.52500, 36.9841, -74.866, 0.00354927, -100.372
92, 1.53333, 37.1355, -74.741, 0.00355762, -100.252
93, 1.54167, 37.2878, -74.617, 0.00356602, -100.133
93, 1.55000, 37.441, -74.4941, 0.00357447, -100.014
93, 1.55833, 37.5951, -74.3723, 0.00358297, -99.8965
94, 1.56667, 37.7502, -74.2515, 0.00359152, -99.7799
94, 1.57500, 37.9062, -74.1318, 0.00360012, -99.6642
95, 1.58333, 38.0631, -74.0131, 0.00360877, -99.5494
96, 1.59167, 38.2209, -73.8955, 0.00361747, -99.4355
96, 1.60000, 38.3797, -73.7789, 0.00362622, -99.3225
96, 1.60833, 38.5394, -73.6633, 0.00363502, -99.2104
